FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 1,50.049,38.69,9,9,122720
Frame 2,50.05,38.689,9,9,122720
Frame 3,50.049,39.31,9,9,122720
Frame 4,50.05,39.445,9,9,122720
Frame 5,50.049,39.496,9,9,122720
Frame 6,50.05,39.484,9,9,122720
Frame 7,50.049,39.5,9,9,122720
Frame 8,50.05,40.045,9,9,122720
Frame 9,50.05,40.246,9,9,122720
Frame 10,50.05,40.429,9,9,122720
Frame 11,50.05,40.562,9,9,122720
Frame 12,50.05,40.595,9,9,122720
Frame 13,50.05,40.687,9,9,122720
Frame 14,50.049,40.775,9,9,122720
Frame 15,50.049,40.861,9,9,122720
Frame 16,50.05,40.965,9,9,122720
Frame 17,50.05,41,9,9,122720
Frame 18,50.05,41.058,9,9,122720
Frame 19,50.049,41.121,9,9,122720
Frame 20,50.05,41.114,9,9,122720
Frame 21,50.049,41.117,9,9,122720
Frame 22,50.049,41.106,9,9,122720
Frame 23,50.05,41.142,9,9,122720
Frame 24,50.05,41.043,9,9,122720
Frame 25,50.049,41.015,9,9,122720
Frame 26,50.049,40.926,9,9,122720
Frame 27,50.049,40.822,9,9,122720
Frame 28,50.05,40.687,9,9,122720
Frame 29,50.049,40.563,9,9,122720
Frame 30,50.049,40.045,9,9,122720
Frame 31,50.05,40.046,9,9,122720
Frame 32,50.05,39.961,9,9,122720
Frame 33,50.05,39.928,9,9,122720
Frame 34,50.05,39.807,9,9,122720
Frame 35,50.05,39.768,9,9,122720
Frame 36,50.05,39.843,9,9,122720
Frame 37,50.05,39.752,9,9,122720
Frame 38,50.05,39.638,9,9,122720
Frame 39,50.05,39.474,9,9,122720
Frame 40,50.05,39.298,9,9,122720
Frame 41,50.05,39.16,9,9,122720
Frame 42,50.05,38.689,9,9,122720
Frame 43,50.049,38.687,9,9,122720
Frame 44,50.05,38.681,9,9,122720
Frame 45,50.049,39.319,9,9,122720
Frame 46,50.05,39.437,9,9,122720
Frame 47,50.05,39.487,9,9,122720
Frame 48,50.05,39.559,9,9,122720
Frame 49,50.049,39.534,9,9,122720
Frame 50,50.05,40.094,9,9,122720
Frame 51,50.049,40.102,9,9,122720
Frame 52,50.05,40.249,9,9,122720
Frame 53,50.05,40.386,9,9,122720
Frame 54,50.049,40.473,9,9,122720
Frame 55,50.05,40.549,9,9,122720
Frame 56,50.049,40.628,9,9,122720
Frame 57,50.05,40.683,9,9,122720
Frame 58,50.049,40.774,9,9,122720
Frame 59,50.05,40.852,9,9,122720
Frame 60,50.049,40.913,9,9,122720
Frame 61,50.05,40.995,9,9,122720
Frame 62,50.049,41.055,9,9,122720
Frame 63,50.05,41.118,9,9,122720
Frame 64,50.05,41.211,9,9,122720
Frame 65,50.049,41.253,9,9,122720
Frame 66,50.05,41.357,9,9,122720
Frame 67,50.049,41.416,9,9,122720
Frame 68,50.05,41.457,9,9,122720
Frame 69,50.05,41.539,9,9,122720
Frame 70,50.049,41.566,9,9,122720
Frame 71,50.049,41.635,9,9,122720
Frame 72,50.05,41.674,9,9,122720
Frame 73,50.049,41.663,9,9,122720
Frame 74,50.05,41.674,9,9,122720
Frame 75,50.049,41.666,9,9,122720
Frame 76,50.05,41.64,9,9,122720
Frame 77,50.049,41.629,9,9,122720
Frame 78,50.05,41.602,9,9,122720
Frame 79,50.049,41.584,9,9,122720
Frame 80,50.05,41.577,9,9,122720
Frame 81,50.049,41.528,9,9,122720
Frame 82,50.05,41.527,9,9,122720
Frame 83,50.049,41.515,9,9,122720
Frame 84,50.05,41.494,9,9,122720
Frame 85,50.049,41.495,9,9,122720
Frame 86,50.05,41.464,9,9,122720
Frame 87,50.049,41.462,9,9,122720
Frame 88,50.05,41.457,9,9,122720
Frame 89,50.049,41.423,9,9,122720
Frame 90,50.05,41.418,9,9,122720
Frame 91,50.049,41.393,9,9,122720
Frame 92,50.05,41.338,9,9,122720
Frame 93,50.049,41.288,9,9,122720
Frame 94,50.05,41.212,9,9,122720
Frame 95,50.049,41.118,9,9,122720
Frame 96,50.05,41.008,9,9,122720
Frame 97,50.05,40.821,9,9,122720
Frame 98,50.05,40.632,9,9,122720
Frame 99,50.05,40.613,9,9,122720
Frame 100,50.049,40.431,9,9,122720
Frame 101,50.05,40.247,9,9,122720
Frame 102,50.049,40.058,9,9,122720
Frame 103,50.049,39.901,9,9,122720
Frame 104,50.05,39.743,9,9,122720
Frame 105,50.049,39.578,9,9,122720
Frame 106,50.05,39.434,9,9,122720
Frame 107,50.049,39.285,9,9,122720
Frame 108,50.049,39.139,9,9,122720
Frame 109,50.049,38.687,9,9,122720
Frame 110,50.049,38.686,9,9,122720
Frame 111,50.05,38.685,9,9,122720
Frame 112,50.05,38.69,9,9,122720
Frame 113,50.049,38.686,9,9,122720
Frame 114,50.05,39.118,9,9,122720
Frame 115,50.05,39.345,9,9,122720
Frame 116,50.05,39.39,9,9,122720
Frame 117,50.049,39.446,9,9,122720
Frame 118,50.049,39.36,9,9,122720
Frame 119,50.05,39.39,9,9,122720
Frame 120,50.049,39.448,9,9,122720
Frame 121,50.05,39.451,9,9,122720
Frame 122,50.05,39.451,9,9,122720
Frame 123,50.049,39.454,9,9,122720
Frame 124,50.049,39.47,9,9,122720
Frame 125,50.05,39.485,9,9,122720
Frame 126,50.05,39.988,9,9,122720
Frame 127,50.05,40.053,9,9,122720
Frame 128,50.05,40.202,9,9,122720
Frame 129,50.05,40.267,9,9,122720
Frame 130,50.05,40.35,9,9,122720
Frame 131,50.049,40.376,9,9,122720
Frame 132,50.049,40.431,9,9,122720
Frame 133,50.049,40.475,9,9,122720
Frame 134,50.05,40.539,9,9,122720
Frame 135,50.049,40.587,9,9,122720
Frame 136,50.05,40.309,9,9,122720
Frame 137,50.05,40.353,9,9,122720
Frame 138,50.049,40.742,9,9,122720
Frame 139,50.05,40.829,9,9,122720
Frame 140,50.049,40.871,9,9,122720
Frame 141,50.05,40.905,9,9,122720
Frame 142,50.05,40.954,9,9,122720
Frame 143,50.049,40.981,9,9,122720
Frame 144,50.05,41.045,9,9,122720
Frame 145,50.049,41.089,9,9,122720
Frame 146,50.05,41.122,9,9,122720
Frame 147,50.049,41.186,9,9,122720
Frame 148,50.049,41.206,9,9,122720
Frame 149,50.05,41.223,9,9,122720
Frame 150,50.05,41.292,9,9,122720
Frame 151,50.05,41.315,9,9,122720
Frame 152,50.05,41.369,9,9,122720
Frame 153,50.049,41.412,9,9,122720
Frame 154,50.051,41.406,9,9,122720
Frame 155,50.049,41.426,9,9,122720
Frame 156,50.05,41.442,9,9,122720
Frame 157,50.049,41.442,9,9,122720
Frame 158,50.05,41.475,9,9,122720
Frame 159,50.049,41.619,9,9,122720
Frame 160,50.05,41.678,9,9,122720
Frame 161,50.049,41.715,9,9,122720
Frame 162,50.05,41.719,9,9,122720
Frame 163,50.049,41.705,9,9,122720
Frame 164,50.05,41.682,9,9,122720
Frame 165,50.049,41.668,9,9,122720
Frame 166,50.05,41.573,9,9,122720
Frame 167,50.049,41.544,9,9,122720
Frame 168,50.05,41.959,9,9,122720
Frame 169,50.049,41.959,9,9,122720
Frame 170,50.05,41.957,9,9,122720
Frame 171,50.049,41.97,9,9,122720
Frame 172,50.05,41.957,9,9,122720
Frame 173,50.049,41.94,9,9,122720
Frame 174,50.05,41.95,9,9,122720
Frame 175,50.049,41.927,9,9,122720
Frame 176,50.05,41.923,9,9,122720
Frame 177,50.049,41.905,9,9,122720
Frame 178,50.05,41.898,9,9,122720
Frame 179,50.049,41.895,9,9,122720
Frame 180,50.05,41.894,9,9,122720
Frame 181,50.05,41.858,9,9,122720
Frame 182,50.049,41.858,9,9,122720
Frame 183,50.05,41.816,9,9,122720
Frame 184,50.049,41.79,9,9,122720
Frame 185,50.049,41.754,9,9,122720
Frame 186,50.05,41.719,9,9,122720
Frame 187,50.05,41.68,9,9,122720
Frame 188,50.05,41.614,9,9,122720
Frame 189,50.049,41.547,9,9,122720
Frame 190,50.05,41.497,9,9,122720
Frame 191,50.049,41.429,9,9,122720
Frame 192,50.049,41.002,9,9,122720
Frame 193,50.049,40.919,9,9,122720
Frame 194,50.05,40.914,9,9,122720
Frame 195,50.049,40.856,9,9,122720
Frame 196,50.05,40.789,9,9,122720
Frame 197,50.049,40.717,9,9,122720
Frame 198,50.05,40.643,9,9,122720
Frame 199,50.049,40.564,9,9,122720
Frame 200,50.05,40.559,9,9,122720
Frame 201,50.049,40.58,9,9,122720
Frame 202,50.05,40.513,9,9,122720
Frame 203,50.049,40.387,9,9,122720
Frame 204,50.05,40.224,9,9,122720
Frame 205,50.049,40.064,9,9,122720
Frame 206,50.05,39.557,9,9,122720
Frame 207,50.05,39.514,9,9,122720
Frame 208,50.049,39.436,9,9,122720
Frame 209,50.05,39.49,9,9,122720
Frame 210,50.05,39.401,9,9,122720
Frame 211,50.049,39.447,9,9,122720
Frame 212,50.05,39.262,9,9,122720
Frame 213,50.049,39.127,9,9,122720
Frame 214,50.049,39.464,9,9,122720
Frame 215,50.049,39.59,9,9,122720
Frame 216,50.05,39.543,9,9,122720
Frame 217,50.049,39.522,9,9,122720
Frame 218,50.05,39.472,9,9,122720
Frame 219,50.049,39.471,9,9,122720
Frame 220,50.05,39.425,9,9,122720
Frame 221,50.049,38.689,9,9,122720
Frame 222,50.049,38.686,9,9,122720
Frame 223,50.049,38.688,9,9,122720
Frame 224,50.05,38.691,9,9,122720
Frame 225,50.049,38.688,9,9,122720
Frame 226,50.05,38.697,9,9,122720
Frame 227,50.05,39.55,9,9,122720
Frame 228,50.05,39.624,9,9,122720
Frame 229,50.049,39.698,9,9,122720
Frame 230,50.05,39.752,9,9,122720
Frame 231,50.049,39.807,9,9,122720
Frame 232,50.05,39.842,9,9,122720
Frame 233,50.049,39.828,9,9,122720
Frame 234,50.05,39.821,9,9,122720
Frame 235,50.049,39.78,9,9,122720
Frame 236,50.05,39.73,9,9,122720
Frame 237,50.049,39.677,9,9,122720
Frame 238,50.05,39.707,9,9,122720
Frame 239,50.049,39.727,9,9,122720
Frame 240,50.05,39.734,9,9,122720
Frame 241,50.049,39.71,9,9,122720
Frame 242,50.05,39.711,9,9,122720
Frame 243,50.049,39.7,9,9,122720
Frame 244,50.05,39.675,9,9,122720
Frame 245,50.049,39.67,9,9,122720
Frame 246,50.05,39.65,9,9,122720
Frame 247,50.049,39.587,9,9,122720
Frame 248,50.05,39.624,9,9,122720
Frame 249,50.049,39.683,9,9,122720
Frame 250,50.05,39.578,9,9,122720
Frame 251,50.049,39.48,9,9,122720
Frame 252,50.05,38.687,9,9,122720
Frame 253,50.049,38.692,9,9,122720
Frame 254,50.049,38.687,9,9,122720
Frame 255,50.05,38.687,9,9,122720
Frame 256,50.05,38.695,9,9,122720


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_1-OCC_0-BA_Y-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,50.051,50.049,50.0494,50.05
,Draw Times,41.97,38.681,40.4357,40.554
,Chunks Drawn,9,9,9,9
,Draw Calls,9,9,9,9
,Faces Drawn,122720,122720,122720,122720

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,1369.74,6786.18,17785.8,DEFAULT,9,20488,122720
